### MNXref Version 18/02/2013 ###
#
#FILE:	reac_xref.tsv
#
#RESOURCE:	Rhea
#PREFIX:	rhea
#URL:	http://www.ebi.ac.uk/rhea/
#VERSION:	38
#LICENSE:	All data in Rhea is freely accessible and available for anyone to use. 
#	(http://www.ebi.ac.uk/rhea/about.xhtml) 
#
#RESOURCE:	KEGG
#PREFIX:	kegg
#URL:	http://www.kegg.jp
#VERSION:	11/02/2013
#LICENSE:	Academic users may freely use the KEGG website and may also freely link 
#	to the KEGG website. 
#	Non-academic users may use the KEGG website as end users for non-commercial purposes, 
#	but any other use requires a license agreement. 
#	Academic users who utilize KEGG for providing academic services are requested 
#	to obtain a KEGG FTP subscription for organizational use, which includes a proper 
#	license agreement. 
#	Non-academic users and Academic users intending to use KEGG for commercial purposes 
#	are requested to obtain a license agreement through KEGG's exclusive licensing 
#	agent, Pathway Solutions. 
#	(http://www.kegg.jp/kegg/legal.html) 
#
#RESOURCE:	MetaCyc
#PREFIX:	metacyc
#URL:	http://metacyc.org
#VERSION:	Version 16.5
#LICENSE:	MetaCyc data are free and open for all users. 
#	(http://biocyc.org/download.shtml) 
#
#RESOURCE:	UniPathway
#PREFIX:	upa
#URL:	http://www.unipathway.org
#VERSION:	UniPathway Release 2012_04
#LICENSE:	All data in UniPathway is freely accessible and available for anyone to 
#	use. 
#
#RESOURCE:	The Seed
#PREFIX:	seed
#URL:	http://www.theseed.org
#VERSION:	12/02/2013
#LICENSE:	All tools and datasets that make up the SEED are in the public domain. 
#	(http://www.theseed.org/wiki/DownloadPage) 
#
#RESOURCE:	BiGG
#PREFIX:	bigg
#URL:	http://bigg.ucsd.edu
#VERSION:	10/12/2012
#LICENSE:	Permission to use, copy, modify and distribute any part of this BiGG Database 
#	for educational, research and non-profit purposes, without fee, and without a 
#	written agreement is granted, provided that the above copyright notice, this paragraph 
#	and the following three paragraphs appear in all copies. 
#	Those desiring to incorporate this BiGG database into commercial products or use 
#	for commercial purposes should contact the Technology Transfer & Intellectual 
#	Property Services, University of California, San Diego, 9500 Gilman Drive, Mail 
#	Code 0910, La Jolla, CA 92093-0910, Ph: (858) 534-5815, FAX: (858) 534-7345, e-mail:invent@ucsd.edu. 
#	IN NO EVENT SHALL THE UNIVERSITY OF CALIFORNIA BE LIABLE TO ANY PARTY FOR DIRECT, 
#	INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL DAMAGES, INCLUDING LOST PROFITS, 
#	ARISING OUT OF THE USE OF THIS BIGG DATABASE, EVEN IF THE UNIVERSITY OF CALIFORNIA 
#	HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE. 
#	THE BIGG DATABASE PROVIDED HEREIN IS ON AN "AS IS" BASIS, AND THE UNIVERSITY OF 
#	CALIFORNIA HAS NO OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, 
#	OR MODIFICATIONS. THE UNIVERSITY OF CALIFORNIA MAKES NO REPRESENTATIONS AND EXTENDS 
#	NO WARRANTIES OF ANY KIND, EITHER IMPLIED OR EXPRESS, INCLUDING, BUT NOT LIMITED 
#	TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY OR FITNESS FOR A PARTICULAR PURPOSE, 
#	OR THAT THE USE OF THE BIGG DATABASE WILL NOT INFRINGE ANY PATENT, TRADEMARK OR 
#	OTHER RIGHTS. 
#	(http://bigg.ucsd.edu/) 
#
#RESOURCE:	BioPath
#PREFIX:	biopath
#URL:	http://www.molecular-networks.com/biopath
#VERSION:	12/02/2013
#LICENSE:	Academic users may use BioPath without paying any license fee. 
#	Any users intending to use the BioPath database for commercial purposes have to 
#	obtain a license. 
#	(http://www.molecular-networks.com/node/2) 
#
#RESOURCE:	Reactome
#PREFIX:	reactome
#URL:	http://www.reactome.org
#VERSION:	12/02/2013
#LICENSE:	Reactome is a free and open-source project, and you are free to download 
#	Reactome software and data. 
#	 The contents of Reactome are copyright (c) 2003-2010 Cold Spring Harbor Laboratory 
#	(CSHL), Ontario Institute for Cancer Research (OICR) and the European Bioinformatics 
#	Institute (EBI). 
#	 The software and information contents are distributed under the terms of the 
#	Creative Commons Attribution 3.0 Unported License, which grants parties the non-exclusive 
#	right to use, distribute and create derivative works based on Reactome, provided 
#	that the software and information is correctly attributed to CSHL, OICR and EBI. 
#	(http://www.reactome.org/static_wordpress/license-agreement/) 
#
#RESOURCE:	BRENDA
#PREFIX:	brenda
#URL:	http://www.brenda-enzymes.org
#VERSION:	12/02/2013
#LICENSE:	Access to information contained in BRENDA is granted free of charge. 
#	Any inclusion of BRENDA components into other data bases, or redistribution of 
#	BRENDA requires a license 
#	(http://www.brenda-enzymes.org/information/copy.php4) 
#
#
#XREF	MNX_ID
bigg:ACN23ACNGALGBSIDEtg	MNXR400
bigg:ACNACNGAL14ACGLCGALGLUSIDEte	MNXR401
bigg:ACNACNGAL14ACGLCGALGLUSIDEtg	MNXR401
bigg:ACNACNGALGBSIDEte	MNXR402
bigg:ACNACNGALGBSIDEtg	MNXR402
bigg:ACNAM9PL	MNXR54955
bigg:ACNAM9PL2	MNXR404
bigg:ACNAMPH	MNXR54956
bigg:ACNAMlt	MNXR406
bigg:ACNAMt2	MNXR406
bigg:ACNAMt2pp	MNXR406
bigg:ACNAMtex	MNXR407
bigg:ACNAMtn	MNXR407
bigg:ACNGALACGLCGAL14ACGLCGALGLUSIDEte	MNXR54957
bigg:ACNGALACGLCGAL14ACGLCGALGLUSIDEtg	MNXR54957
bigg:ACNML	MNXR54958
bigg:ACNMLr	MNXR54958
bigg:ACOAD1	MNXR410
bigg:ACOAD10m	MNXR54959
bigg:ACOAD1f	MNXR54960
bigg:ACOAD1fm	MNXR54960
bigg:ACOAD2	MNXR413
bigg:ACOAD2f	MNXR54961
bigg:ACOAD3	MNXR415
bigg:ACOAD3f	MNXR54962
bigg:ACOAD4	MNXR417
bigg:ACOAD4f	MNXR54963
bigg:ACOAD5	MNXR419
bigg:ACOAD5f	MNXR54964
bigg:ACOAD6	MNXR421
bigg:ACOAD6f	MNXR54965
bigg:ACOAD7	MNXR423
bigg:ACOAD7f	MNXR54966
bigg:ACOAD8f	MNXR54967
bigg:ACOAD8m	MNXR54968
bigg:ACOAD9m	MNXR54969
bigg:ACOADH1	MNXR54959
bigg:ACOADH2	MNXR428
bigg:ACOAH	MNXR429
bigg:ACOAHi	MNXR429
bigg:ACOAO4p	MNXR430
bigg:ACOAO5p	MNXR431
bigg:ACOAO6p	MNXR432
bigg:ACOAO7p	MNXR433
bigg:ACOAO8p	MNXR54970
bigg:ACOAO9p	MNXR435
bigg:ACOATA	MNXR35617
bigg:ACOATAm	MNXR35617
bigg:ACODA	MNXR30607
bigg:ACOLIPAtex	MNXR438
bigg:ACONCtex	MNXR439
bigg:ACONIs	MNXR440
bigg:ACONMT	MNXR441
bigg:ACONT	MNXR30608
bigg:ACONTa	MNXR443
bigg:ACONTb	MNXR30609
bigg:ACONTm	MNXR30608
bigg:ACOTA	MNXR30610
bigg:ACOTAim	MNXR30610
bigg:ACOX22x	MNXR54971
bigg:ACOX2x	MNXR54972
bigg:ACP1(FMN)	MNXR54973
bigg:ACP1e	MNXR54973
bigg:ACPS	MNXR449
bigg:ACPS1	MNXR35618
bigg:ACPSm	MNXR449
bigg:ACPpds	MNXR35616
bigg:ACRNtm	MNXR452
bigg:ACRNtp	MNXR452
bigg:ACS	MNXR453
bigg:ACS2	MNXR360
bigg:ACSERtex	MNXR454
bigg:ACSERtpp	MNXR454
bigg:ACSOMT	MNXR54974
bigg:ACSRTNMT	MNXR456
bigg:ACSm	MNXR453
bigg:ACSp	MNXR453
bigg:ACSr	MNXR453
bigg:ACTLMO	MNXR457
bigg:ACTNMO	MNXR458
bigg:ACTNt2r	MNXR459
bigg:ACYP	MNXR460
bigg:ACYP_2	MNXR461
bigg:ACYSBMNt	MNXR462
bigg:ACt2m	MNXR463
bigg:ACt2pp	MNXR463
bigg:ACt2r	MNXR463
bigg:ACt2rpp	MNXR463
bigg:ACt4pp	MNXR464
bigg:ACtex	MNXR465
bigg:ACtg	MNXR465
bigg:ACtm	MNXR465
bigg:ACtp	MNXR465
bigg:ADA	MNXR466
bigg:ADAe	MNXR466
bigg:ADCL	MNXR467
bigg:ADCPS1	MNXR468
bigg:ADCPS2	MNXR469
bigg:ADCS	MNXR30623
bigg:ADCYRS	MNXR36170
bigg:ADCim	MNXR472
bigg:ADD	MNXR473
bigg:ADEt	MNXR474
bigg:ADEt2	MNXR475
bigg:ADEt2r	MNXR475
bigg:ADEt2rpp	MNXR475
bigg:ADEtex	MNXR474
bigg:ADEtl	MNXR474
bigg:ADEtm	MNXR474
bigg:ADHAPR_SC	MNXR30626
bigg:ADHAPtx	MNXR54975
bigg:ADHEr	MNXR478
bigg:ADK1	MNXR479
bigg:ADK1m	MNXR479
bigg:ADK2	MNXR480
bigg:ADK3	MNXR54976
bigg:ADK3m	MNXR54976
bigg:ADK4	MNXR54977
bigg:ADK4m	MNXR54977
bigg:ADKd	MNXR54978
bigg:ADMDC	MNXR484
bigg:ADMDCr	MNXR484
bigg:ADNCYC	MNXR485
bigg:ADNK1	MNXR486
bigg:ADNK1m	MNXR486
bigg:ADNK3	MNXR54979
bigg:ADNK4	MNXR54980
bigg:ADNUC	MNXR54981
bigg:ADNt	MNXR490
bigg:ADNt2	MNXR491
bigg:ADNt2pp	MNXR491
bigg:ADNt2r	MNXR491
bigg:ADNt2rpp	MNXR491
bigg:ADNt4	MNXR492
bigg:ADNt5	MNXR493
bigg:ADNtex	MNXR490
bigg:ADNtl	MNXR490
bigg:ADNtm	MNXR490
bigg:ADOCBIAH	MNXR494
bigg:ADOCBIK	MNXR495
bigg:ADOCBLS	MNXR496
bigg:ADOCBLS2	MNXR497
bigg:ADOCBLabcpp	MNXR498
bigg:ADOCBLtonex	MNXR499
bigg:ADPGLC	MNXR34301
bigg:ADPMAN	MNXR54982
bigg:ADPRDP	MNXR54983
bigg:ADPRDPm	MNXR54983
bigg:ADPRIBt	MNXR503
bigg:ADPT	MNXR54984
bigg:ADPT2	MNXR54985
bigg:ADPtx	MNXR506
bigg:ADRNCOAtx	MNXR30639
bigg:ADRNCPT1	MNXR54986
bigg:ADRNCPT2	MNXR54986
bigg:ADRNCRNt	MNXR509
bigg:ADRNLPVESSEC	MNXR54987
bigg:ADRNt	MNXR54988
bigg:ADSELK	MNXR54989
bigg:ADSK	MNXR513
bigg:ADSL1	MNXR514
bigg:ADSL1r	MNXR514
bigg:ADSL2	MNXR515
bigg:ADSL2r	MNXR515
bigg:ADSS	MNXR54990
bigg:ADtr	MNXR517
bigg:AFE	MNXR518
bigg:AFLATOXINte	MNXR54991
bigg:AFTA	MNXR520
bigg:AG13T10g	MNXR54992
bigg:AG13T11g	MNXR54993
bigg:AG13T12g	MNXR54994
bigg:AG13T13g	MNXR54995
bigg:AG13T14g	MNXR54996
bigg:AG13T15g	MNXR54997
bigg:AG13T16g	MNXR54998
bigg:AG13T17g	MNXR54999
bigg:AG13T18g	MNXR55000
bigg:AG13T1g	MNXR55001
bigg:AG13T2g	MNXR55002
bigg:AG13T3g	MNXR55003
bigg:AG13T4g	MNXR55004
bigg:AG13T5g	MNXR55005
bigg:AG13T6g	MNXR55006
bigg:AG13T7g	MNXR55007
bigg:AG13T8g	MNXR55008
bigg:AG13T9g	MNXR55009
bigg:AGAIAGT	MNXR55010
bigg:AGAID	MNXR540
bigg:AGAT_SC	MNXR50766
bigg:AGDC	MNXR542
bigg:AGDC_r	MNXR542
bigg:AGLPC	MNXR30646
bigg:AGLPED	MNXR544
bigg:AGLPET	MNXR30647
bigg:AGLPH	MNXR50767
bigg:AGLPR	MNXR547
bigg:AGLPT	MNXR30649
bigg:AGM3PA	MNXR50768
bigg:AGM3PApp	MNXR50768
bigg:AGM3PH	MNXR550
bigg:AGM3Pt2pp	MNXR551
bigg:AGM4PA	MNXR552
bigg:AGM4PApp	MNXR552
bigg:AGM4PCP	MNXR553
bigg:AGM4PCPpp	MNXR553
bigg:AGM4PH	MNXR554
bigg:AGM4Pt2pp	MNXR555
bigg:AGMH	MNXR556
bigg:AGMHE	MNXR55011
bigg:AGMT	MNXR558
bigg:AGMTm	MNXR558
bigg:AGMt2pp	MNXR559
bigg:AGMtex	MNXR560
bigg:AGPAT1	MNXR561
bigg:AGPAT120	MNXR55012
bigg:AGPAT140	MNXR47336
bigg:AGPAT141	MNXR47337
bigg:AGPAT160	MNXR47338
bigg:AGPAT160190	MNXR47339
bigg:AGPAT161	MNXR47340
bigg:AGPAT180	MNXR47341
bigg:AGPAT181	MNXR47342
bigg:AGPAT190	MNXR47343
bigg:AGPR	MNXR571
bigg:AGPRim	MNXR571
bigg:AGPSx	MNXR55013
bigg:AGPex	MNXR573
bigg:AGT	MNXR574
bigg:AGTim	MNXR574
bigg:AGTix	MNXR574
bigg:AGt3	MNXR575
bigg:AHANDROSTANGLCte	MNXR55014
bigg:AHANDROSTANGLCtr	MNXR55015
bigg:AHC	MNXR578
bigg:AHCYSNS	MNXR579
bigg:AHCYStm	MNXR580
bigg:AHCYStn	MNXR580
bigg:AHCYStr	MNXR580
bigg:AHCi	MNXR578
bigg:AHEXASE2ly	MNXR581
bigg:AHEXASEly	MNXR582
bigg:AHGDx	MNXR583
bigg:AHMMPS	MNXR584
bigg:AHSERL	MNXR585
bigg:AHSERL2	MNXR30666
bigg:AHXDH	MNXR587
bigg:AICART	MNXR588
bigg:AICART2	MNXR589
bigg:AIRC2	MNXR55016
bigg:AIRC2r	MNXR55016
bigg:AIRC3	MNXR591
bigg:AIRCr	MNXR592
bigg:AKACAL	MNXR593
bigg:AKGCAL	MNXR30671
bigg:AKGDH	MNXR595
bigg:AKGDa	MNXR30672
bigg:AKGDam	MNXR30672
bigg:AKGDb	MNXR55017
bigg:AKGDbm	MNXR55017
bigg:AKGDbr	MNXR55017
bigg:AKGDm	MNXR595
bigg:AKGMAL	MNXR598
bigg:AKGMALtm	MNXR598
bigg:AKGt2n	MNXR599
bigg:AKGt2r	MNXR599
bigg:AKGt2rpp	MNXR599
bigg:AKGt4_3	MNXR600
bigg:AKGtex	MNXR601
bigg:AKGtp	MNXR601
bigg:AKO	MNXR55018
bigg:AKP1	MNXR603
bigg:AKPCAL	MNXR604
bigg:AKR1C1	MNXR605
bigg:AKR1C41	MNXR606
bigg:AKR1C42	MNXR607
bigg:AKR1D	MNXR608
bigg:AKR1D2	MNXR55019
bigg:AKSCAL	MNXR610
bigg:AKSDC	MNXR611
bigg:ALAALAD	MNXR612
bigg:ALAALAabcpp	MNXR613
bigg:ALAALAr	MNXR614
bigg:ALAALAtex	MNXR615
bigg:ALAASNNaEx	MNXR616
bigg:ALACYSNaEx	MNXR617
bigg:ALACt2r	MNXR618
bigg:ALADGLNexR	MNXR619
bigg:ALADGLYexR	MNXR620
bigg:ALAD_L	MNXR621
bigg:ALAGLNNaEx	MNXR622
bigg:ALAGLNexR	MNXR623
bigg:ALAGLUE	MNXR55020
bigg:ALAGLYexR	MNXR625
bigg:ALAR	MNXR626
bigg:ALARi	MNXR626
bigg:ALASERNaEx	MNXR627
bigg:ALASm	MNXR628
bigg:ALATA_D	MNXR629
bigg:ALATA_D2	MNXR630
bigg:ALATA_L	MNXR32635
bigg:ALATA_L2	MNXR632
bigg:ALATA_Lm	MNXR32635
bigg:ALATHRNaEx	MNXR633
bigg:ALATRS	MNXR39686
bigg:ALAabc	MNXR635
bigg:ALAabcpp	MNXR635
bigg:ALAt2	MNXR636
bigg:ALAt2pp	MNXR636
bigg:ALAt2r	MNXR636
bigg:ALAt2rL	MNXR636
bigg:ALAt4	MNXR637
bigg:ALAt4pp	MNXR637
bigg:ALAt4r	MNXR637
bigg:ALAtN1	MNXR638
bigg:ALAtex	MNXR639
bigg:ALCD1	MNXR55021
bigg:ALCD19	MNXR641
bigg:ALCD19y	MNXR642
bigg:ALCD20y	MNXR643
bigg:ALCD21_D	MNXR30684
bigg:ALCD21_L	MNXR645
bigg:ALCD22_D	MNXR646
bigg:ALCD22_L	MNXR647
bigg:ALCD2if	MNXR648
bigg:ALCD2ir	MNXR648
bigg:ALCD2m	MNXR648
bigg:ALCD2x	MNXR648
bigg:ALCD2y	MNXR649
bigg:ALCD2yf	MNXR649
bigg:ALCDkt	MNXR650
bigg:ALDD1	MNXR55022
bigg:ALDD19x	MNXR652
bigg:ALDD19x(P)	MNXR653
bigg:ALDD20x	MNXR654
bigg:ALDD20xm	MNXR654
bigg:ALDD20y	MNXR655
bigg:ALDD20ym	MNXR655
bigg:ALDD21	MNXR656
bigg:ALDD2x	MNXR657
bigg:ALDD2xm	MNXR657
bigg:ALDD2xr	MNXR657
bigg:ALDD2y	MNXR658
bigg:ALDD2ym	MNXR658
bigg:ALDD3y	MNXR659
bigg:ALDD4	MNXR660
bigg:ALDSTRNte	MNXR661
bigg:ALDSTRNtm	MNXR661
bigg:ALKP	MNXR662
bigg:ALLK	MNXR55023
bigg:ALLPI	MNXR30687
bigg:ALLTAH	MNXR665
bigg:ALLTAHr	MNXR665
bigg:ALLTAMH	MNXR666
bigg:ALLTN	MNXR55024
bigg:ALLTNr	MNXR55024
bigg:ALLTNt2r	MNXR55025
bigg:ALLTNt2rpp	MNXR55025
bigg:ALLTNtex	MNXR55026
bigg:ALLTNti	MNXR55026
bigg:ALLTTti	MNXR670
bigg:ALLULPE	MNXR55027
bigg:ALLabcpp	MNXR55028
bigg:ALLtex	MNXR55029
bigg:ALOX12	MNXR674
bigg:ALOX12R	MNXR675
bigg:ALOX15	MNXR676
bigg:ALOX5	MNXR677
bigg:ALOX52	MNXR678
bigg:ALPATE160pp	MNXR55030
bigg:ALPATG160pp	MNXR55031
bigg:ALPHNH	MNXR681
bigg:ALR	MNXR682
bigg:ALR2	MNXR683
bigg:ALR3	MNXR684
bigg:ALR4x	MNXR30695
bigg:ALTRH	MNXR686
bigg:AM3PA	MNXR55032
bigg:AM4PA	MNXR688
bigg:AM4PCP	MNXR689
bigg:AM6SAD	MNXR30698
bigg:AMAA	MNXR691
bigg:AMACR2p	MNXR55033
bigg:AMACR2r	MNXR55033
bigg:AMACRp	MNXR50772
bigg:AMACRr	MNXR50772
bigg:AMALT1	MNXR55034
bigg:AMALT2	MNXR55035
bigg:AMALT3	MNXR55036
bigg:AMALT4	MNXR55037
bigg:AMANAPE	MNXR55038
bigg:AMANAPEr	MNXR55038
bigg:AMANK	MNXR55039
bigg:AMAOTr	MNXR700
bigg:AMCOXO	MNXR55040
bigg:AMETr	MNXR702
bigg:AMETt2	MNXR703
bigg:AMETt2m	MNXR704
bigg:AMETtm	MNXR702
bigg:AMETtn	MNXR702
bigg:AMID	MNXR55041
bigg:AMID2	MNXR706
bigg:AMID3	MNXR55042
bigg:AMID4	MNXR708
bigg:AMID5	MNXR55043
bigg:AMMQLT8	MNXR50774
bigg:AMMQT6	MNXR711
bigg:AMMQT8	MNXR50775
bigg:AMMQT8_2	MNXR710
bigg:AMPDA	MNXR714
bigg:AMPMS	MNXR715
bigg:AMPMS2	MNXR716
bigg:AMPN	MNXR55044
bigg:AMPTASECG	MNXR718
bigg:AMPTASECGe	MNXR718
bigg:AMPTASEPG	MNXR55045
bigg:AMPtex	MNXR720
bigg:AMPtp	MNXR720
bigg:AMPtr	MNXR720
bigg:AMY1e	MNXR721
bigg:AMY2e	MNXR722
bigg:ANDRSTRNGLCte	MNXR55046
bigg:ANDRSTRNte	MNXR724
bigg:ANDRSTRNtr	MNXR724
bigg:ANHGMtex	MNXR725
bigg:ANHMK	MNXR726
bigg:ANPRT	MNXR55047
bigg:ANS	MNXR32743
bigg:ANS2	MNXR729
bigg:ANTIPYRENEte	MNXR730
bigg:AOBUTDs	MNXR731
bigg:AOBUTDsm	MNXR731
bigg:AOXHEXCYCL	MNXR732
bigg:AOXSr	MNXR733
bigg:AP4AH	MNXR734
bigg:AP4AH1	MNXR735
bigg:AP4AHr	MNXR734
bigg:AP5AH	MNXR736
bigg:APAT2rm	MNXR32735
bigg:APATr	MNXR738
bigg:APENTAMAH	MNXR739
bigg:APNNOXte	MNXR740
bigg:APOC-LYS-BTNP	MNXR741
bigg:APOC-LYS-BTNPm	MNXR741
bigg:APOCF	MNXR742
bigg:APOCFm	MNXR742
bigg:APPLP	MNXR743
bigg:APPNNte	MNXR744
bigg:APRAUR	MNXR745
bigg:APRGSTRNte	MNXR746
bigg:APRTO2	MNXR55048
bigg:APSR	MNXR748
bigg:APTNAT	MNXR30727
bigg:AQCOBALt	MNXR55049
bigg:ARAB-Dt	MNXR751
bigg:ARAB-Lt	MNXR752
bigg:ARAB1D1	MNXR753
bigg:ARAB1D2	MNXR754
bigg:ARABF	MNXR755
bigg:ARABI	MNXR30729
bigg:ARABR	MNXR757
bigg:ARACHCOAtx	MNXR758
bigg:ARACHCPT1	MNXR50778
bigg:ARACHCPT2	MNXR50778
bigg:ARACHCRNt	MNXR760
bigg:ARACHDCOAtx	MNXR30730
bigg:ARACHDt2	MNXR762
bigg:ARACHDtr	MNXR762
bigg:ARACHTA	MNXR47345
bigg:ARACHt	MNXR764
bigg:ARAI	MNXR765
bigg:ARB-Dabc	MNXR766
bigg:ARBTNR1	MNXR55050
bigg:ARBTNR2	MNXR55051
bigg:ARBTNR3	MNXR53607
bigg:ARBTNabcpp	MNXR28392
bigg:ARBTNexs	MNXR53604
bigg:ARBTNtex	MNXR50783
bigg:ARBTNtonex	MNXR772
bigg:ARBTNtpp	MNXR50783
bigg:ARBabc	MNXR774
bigg:ARBabcpp	MNXR774
bigg:ARBt2r	MNXR775
bigg:ARBt2rpp	MNXR775
bigg:ARBt3ipp	MNXR775
bigg:ARBtex	MNXR752
bigg:ARGAGMt7pp	MNXR776
bigg:ARGD	MNXR777
bigg:ARGDC	MNXR778
bigg:ARGDCm	MNXR778
bigg:ARGDCpp	MNXR778
bigg:ARGDr	MNXR777
bigg:ARGLYSex	MNXR779
bigg:ARGN	MNXR30737
bigg:ARGNm	MNXR30737
bigg:ARGORNt7	MNXR30738
bigg:ARGORNt7pp	MNXR30738
bigg:ARGSL	MNXR782
bigg:ARGSS	MNXR783
bigg:ARGSSr	MNXR783
bigg:ARGTRS	MNXR48603
bigg:ARGTRSm	MNXR48603
bigg:ARGabc	MNXR785
bigg:ARGabcpp	MNXR785
bigg:ARGt2m	MNXR786
bigg:ARGt2r	MNXR786
bigg:ARGt3pp	MNXR786
bigg:ARGt4	MNXR787
bigg:ARGt5r	MNXR788
bigg:ARGtex	MNXR788
bigg:ARGtiDF	MNXR788
bigg:ARGtm	MNXR786
bigg:ARI	MNXR55052
bigg:ARMT	MNXR790
bigg:ARSA	MNXR791
bigg:ARTCOAL1	MNXR792
bigg:ARTCOAL2	MNXR793
bigg:ARTCOAL3	MNXR794
bigg:ARTFR11	MNXR795
bigg:ARTFR12	MNXR55053
bigg:ARTFR13	MNXR797
bigg:ARTFR202	MNXR55054
bigg:ARTFR203	MNXR55055
bigg:ARTFR204	MNXR55056
bigg:ARTFR205	MNXR55057
bigg:ARTFR206	MNXR55058
bigg:ARTFR207	MNXR803
bigg:ARTFR208	MNXR55059
bigg:ARTFR209	MNXR55060
bigg:ARTFR210	MNXR55061
bigg:ARTFR211	MNXR55062
bigg:ARTFR212	MNXR55063
bigg:ARTFR213	MNXR55064
bigg:ARTFR31	MNXR810
bigg:ARTFR32	MNXR55065
bigg:ARTFR33	MNXR55066
bigg:ARTFR34	MNXR55067
bigg:ARTFR41	MNXR55068
bigg:ARTFR42	MNXR55069
bigg:ARTFR43	MNXR55070
bigg:ARTFR44	MNXR55071
bigg:ARTFR45	MNXR55072
bigg:ARTFR46	MNXR55073
bigg:ARTFR51	MNXR820
bigg:ARTFR52	MNXR821
bigg:ARTFR53	MNXR55074
bigg:ARTFR54	MNXR55075
bigg:ARTFR55	MNXR55076
bigg:ARTFR56	MNXR55077
bigg:ARTFR57	MNXR55078
bigg:ARTFR61	MNXR55079
bigg:ARTPLM1	MNXR828
bigg:ARTPLM1m	MNXR828
bigg:ARTPLM2	MNXR829
bigg:ARTPLM2m	MNXR829
bigg:ARTPLM3	MNXR830
bigg:ARTPLM3m	MNXR830
bigg:ARUH	MNXR831
bigg:ASAD	MNXR832
bigg:ASADi	MNXR832
bigg:ASAH1	MNXR833
bigg:ASCBOX	MNXR834
bigg:ASCBPL	MNXR30752
bigg:ASCBptspp	MNXR55080
bigg:ASCBt	MNXR837
bigg:ASCBt4	MNXR838
bigg:ASCBtex	MNXR837
bigg:ASD	MNXR839
bigg:ASNALANaEx	MNXR616
bigg:ASNCYSNaEx	MNXR840
bigg:ASNGLNNaEx	MNXR841
bigg:ASNN	MNXR842
bigg:ASNNe	MNXR842
bigg:ASNNm	MNXR842
bigg:ASNNpp	MNXR842
bigg:ASNS1	MNXR33036
bigg:ASNS2	MNXR844
bigg:ASNSERNaEx	MNXR845
bigg:ASNTHRNaEx	MNXR846
bigg:ASNTRS	MNXR48605
bigg:ASNTRSm	MNXR48605
bigg:ASNabc	MNXR848
bigg:ASNabcpp	MNXR848
bigg:ASNt2	MNXR849
bigg:ASNt2m	MNXR849
bigg:ASNt2r	MNXR849
bigg:ASNt2rpp	MNXR849
bigg:ASNt4	MNXR850
bigg:ASNtN1	MNXR851
bigg:ASNtex	MNXR852
bigg:ASNtm	MNXR852
bigg:ASO3t8pp	MNXR853
bigg:ASO3tex	MNXR854
bigg:ASP1DC	MNXR855
bigg:ASPCT	MNXR856
bigg:ASPCTn	MNXR856
bigg:ASPCTr	MNXR856
bigg:ASPDt6	MNXR857
bigg:ASPDxt	MNXR858
bigg:ASPGLUm	MNXR30764
bigg:ASPGLUtp	MNXR30765
bigg:ASPK	MNXR861
bigg:ASPKi	MNXR861
bigg:ASPNATm	MNXR862
bigg:ASPO1	MNXR863
bigg:ASPO2	MNXR55081
bigg:ASPO3	MNXR55082
bigg:ASPO4	MNXR55083
bigg:ASPO5	MNXR55084
bigg:ASPO6	MNXR55085
bigg:ASPT	MNXR869
bigg:ASPTA	MNXR32641
bigg:ASPTAm	MNXR32641
bigg:ASPTAp	MNXR32641
bigg:ASPTRS	MNXR55086
bigg:ASPTRSm	MNXR55086
bigg:ASPabc	MNXR872
bigg:ASPabcpp	MNXR872
bigg:ASPt2	MNXR873
bigg:ASPt2_2	MNXR874
bigg:ASPt2_2pp	MNXR874
bigg:ASPt2_3	MNXR875
bigg:ASPt2_3pp	MNXR875
bigg:ASPt2m	MNXR873
bigg:ASPt2n	MNXR873
bigg:ASPt2pp	MNXR873
bigg:ASPt2r	MNXR873
bigg:ASPt6	MNXR876
bigg:ASPtex	MNXR877
bigg:ASR	MNXR878
bigg:AST	MNXR879
bigg:ATGH	MNXR880
bigg:ATHRDHr	MNXR881
bigg:ATIH	MNXR882
bigg:ATP1ter	MNXR883
bigg:ATP2ter	MNXR884
bigg:ATP2tp_H	MNXR885
bigg:ATPATF1	MNXR886
bigg:ATPATF2	MNXR887
bigg:ATPATF3	MNXR55087
bigg:ATPH1e	MNXR889
bigg:ATPH2e	MNXR890
bigg:ATPHs	MNXR891
bigg:ATPM	MNXR892
bigg:ATPPRT	MNXR55088
bigg:ATPPRTr	MNXR55088
bigg:ATPS	MNXR892
bigg:ATPS1	MNXR894
bigg:ATPS3g	MNXR895
bigg:ATPS3m	MNXR895
bigg:ATPS3v	MNXR895
bigg:ATPS4m	MNXR896
bigg:ATPS4r	MNXR896
bigg:ATPS4rpp	MNXR896
bigg:ATPasel	MNXR896
bigg:ATPtm	MNXR883
bigg:ATPtm-H	MNXR897
bigg:ATPtn	MNXR898
bigg:ATPtp-H	MNXR897
bigg:ATPtx	MNXR898
bigg:ATRZCH	MNXR899
bigg:ATSH	MNXR30790
bigg:AVITE1t	MNXR30791
